label,text
2,"BUT, as the ladies have said, the next phase will be easier."
0,"If she does not like her doctor, go shopping for another one."
0,I had been on Arimidex for almost 18 months when the cancer returned in my bones.
0,but wasnt able to wake up in his hotel room.
0,"I forced them down, also some rice krispies."
0,My grandchildren were a great support to me.
2,"Oh how wonderful for you, it is so nice to see good things happen to good people"
0,"Please come to my virtual CHAT ROOM 24/7 beginning July 24, 2008 where you can join in the LC survivors chat forum."
1,We were very close and he was a wonderful person.
1,GRRR IM so computer stupid it is sad
0,I don't know if it's the avatar you have but they are always good.
0,Will try some of the suggestions offered here.
0,I had left lower lobectomy done in Feb. 2013.
0,I received lots of Great advice from this site prior to the treatment.
2,Just wanted to send best wishes for the bone scan too!
0,She also has a sore scalp and can feel small pimple like spots which are tender to touch.
0,I completed tx for the anal cancer on 6-30-09 and had the vats on 9-23-10.
0,All we have around here is a bunch of them all over the place for ladies and breast cancer.
0,What a sweet and touching thing to do.
2,"I am so sorry that I don't have ""magic"" for you or your situation, sadly, there is no rational reason why people act out in cruelty and show no compassion."
1,This morning I could hardly get out of bed.
0,The last CT scan showed another 9mm spot next to where they removed the first one and also 2 lymph nodes enlarged now.
0,"So, ONE big bonus from rads, no shaving."
2,"That said, you cant be expected to give your all without caring for your own well being."
1,Then throw in the treatment and the worry of missing too much work.
0,"This is an extremely small nodule, if 3mm is what you meant and not 3cm."
0,I was pretty suspicious about my hair before I started ever started Arimidex and I'm pretty convinced it's Taxotere.
1,"For me, the lungs were very sore, and all those muscles were destroyed."
2,"If this works, maybe it will help all of us."
0,I had a MRI immediately and it came back fine.
0,The person performing the test is actually talking with you through it and letting you know how long each scan is.
2,Never happened but you know how your mind will make things be true.
0,I was so shocked and surprised and overwhelmed and happy!!!
2,Your fear was the SAME fear we all had.
0,"I could barely taste them anyway, but they helped soothe my throat."
2,I am sorry that you are having problems now emotionallly.
1,My sisters moved away and i was left alone.
0,"If you recall, I too am the youngest of 4 and my father was diagnosed with lung cancer in august 05."
0,The bone scan showed something on my left femur.
0,The side effect that isn't obvious is bone loss.
2,Will keep you in my prayers for Monday's bone scan.
1,I am afraid he is losing his drive to fight.
0,Anyone on taxotere and cytoxan have problems with watery eyes?
0,"Well, I sure do appreciate all of this feedback."
2,Why not put all that time and energy into your recovery?
0,So yeah they don't want to do more scans than I need.
1,I have heard many horror stories about it.
1,He died suddenly at age 70 just like your hubby and we were all worried about her.
0,"CC, beignets and cafe au lait sounds heavenly right now."
1,I too have that issue with my husband.
0,"At least you are able to e-mail her for communication, but, it sounds like another doctor might be better for you."
2,I am keeping you and your family in my prayers…
0,"Around the same time, my dad noticed his breasts and nipples were sore and tender."
0,"He's a good little boy and fears no bear, no raccoon,no possem or cat, he does fear other dogs though...."
0,My hair came back curly but very nice.
0,She is handling it much better than me.
0,not because my score was so low but the lab that tests it is the only lab doing this.
0,"It's always better to check with your doctor when something ""new"" pops up."
0,I went from having a core biospy to a lumpectomy in 1 hour .
0,I had the lumpectomy site and then the node site zapped each time.
0,"This practice of misleading news is all too common, and I'm suspicious of most anything until I've verified it with credible sources."
0,It attacked every area where my arthritis hurt really bad.
0,I've heard that they have had great results with it.
0,I'm pretty sure the only lab in the US that does the test is Myriad.
0,I have some fatigue and pink skin so far.
0,"2010, I was diagnosed with Stage 3 testicular cancer that spread into my lymph nodesin my stomach."
2,I will keep all of you in my prayers.
0,Thank you for sharing your story so that others can take hope from it.
0,Do I have to take it always or just during a frlare up?
0,I guess that's a worry because they say you need a support system & a good frame of mind.
2,I recomend you go with someone you can be yourself with.
0,Sometimes legs and feet swell more in the summer.
0,anyway if you find out more i would love to hear about it.
0,My mouth got a little sore so I used Biotene mouth wash that helped.
0,"Some people swear by natural aloe (it is important to stay away from those aloe-based products that contain petroleum), while others use Aquaphor."
0,Just finished my last 12 hour day for a while.
0,"They are still concerned about mets, but now think I may have some sort of rare inflammatory disease."
2,Good luck and you will be in my prayers.
0,I had radiation therapy on my left side since the cancer was on the left side.
0,We are on our way to a Dr at Dana Farber.
2,Of course you will be back on your horse!!
0,I did breathing exercises daily and tried to walk daily.
0,this second onco is draging his feet doing it also.
0,"Kind of like getting PMS cramps, I've to take Tylenol."
0,"I want to apologize for the length of this post, and hope that you will forgive me."
0,I had my last Taxol on May 7th.
0,"However, from what I hear and read the fatigue and shortness of breath can be from the chemo alone."
0,Before we were very busy with doctors appointments.
2,We all can win in this fight as long as we keep fighting.
0,It worked REALLY well and was worth every penny.
0,Consistently all canned soups (and green beans) have very high BPA amounts.
0,Two nodes were taken and they were both negative.
